,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3701,0,1344,251.0,94.0,24.0,434.0,1823,581.0,405,1147,3111,76828,2371,2184,0.0,3112,314.0,0,0,3,2011.0,438.0,5.8,1.85,24000
3702,0,1345,183.0,89.0,10.0,704.0,1824,852.0,445,572,3112,31915,5056,2185,0.0,3113,159.0,0,0,0,2014.0,707.0,4.4,2.35,18000
3703,0,159,131.0,88.0,55.0,150.0,1714,506.0,493,1148,3113,49820,1584,2186,0.0,3114,311.0,0,0,6,1987.0,449.0,6.6,1.85,0
3704,0,1171,297.0,108.0,0.0,458.0,1641,1000.0,57,467,2763,79916,3215,1080,1.0,2764,279.0,0,0,3,2015.0,562.0,7.1,2.35,15000
3705,0,1346,41.0,115.0,399.0,83.0,1825,399.0,191,1149,3114,22105,688,2187,1.0,3115,81.0,3,34,0,2013.0,89.0,7.6,1.85,14000
3706,0,1344,248.0,96.0,24.0,113.0,1826,235.0,405,1150,3115,51204,799,2188,0.0,3116,247.0,0,0,3,2012.0,119.0,4.6,1.85,26000
3707,0,1347,42.0,135.0,28.0,275.0,1827,726.0,408,1151,3116,6359,1920,2189,1.0,3117,69.0,0,0,8,1953.0,422.0,6.8,2.2,0
3709,0,775,91.0,93.0,54.0,581.0,1141,40000.0,471,1,3117,30765,42002,2190,0.0,3118,252.0,0,0,3,1991.0,618.0,4.9,1.85,963
3710,0,1348,185.0,109.0,260.0,592.0,1222,9000.0,598,217,3118,105568,11736,792,2.0,3119,533.0,0,0,3,2003.0,844.0,7.3,1.85,0
3712,0,1349,220.0,101.0,52.0,332.0,1828,510.0,521,1152,3119,31791,2161,2191,0.0,3120,155.0,0,0,3,2014.0,358.0,5.0,1.78,10000
3714,0,605,471.0,117.0,212.0,896.0,1737,11000.0,107,69,3120,326494,17738,615,0.0,3121,340.0,0,0,3,2013.0,3000.0,8.0,2.35,65000
3715,0,1350,152.0,83.0,26.0,801.0,1247,10000.0,307,323,3121,28513,11771,2192,0.0,3122,126.0,0,0,0,2015.0,830.0,5.2,2.35,0
3716,1,3,274.0,113.0,22000.0,379.0,626,716.0,57,580,3122,845580,1997,2193,0.0,3123,2067.0,0,0,3,2000.0,651.0,8.5,2.35,40000
3717,0,1351,336.0,104.0,59.0,202.0,1829,972.0,398,1153,3123,85688,2071,2194,0.0,3124,339.0,0,0,3,2013.0,407.0,6.5,2.35,23000
3718,1,574,174.0,97.0,0.0,657.0,1785,1000.0,149,868,3124,114797,2990,2195,3.0,3125,472.0,0,0,3,2006.0,898.0,7.4,1.85,0
3719,0,534,151.0,110.0,335.0,34.0,1830,838.0,394,354,3125,98354,1122,2196,0.0,3126,433.0,0,1,3,2000.0,203.0,7.7,1.85,0
3720,0,1352,276.0,103.0,214.0,424.0,51,7000.0,191,234,3126,115813,8375,1918,1.0,3127,216.0,0,0,0,2013.0,468.0,7.4,1.85,22000
3721,0,1353,12.0,94.0,0.0,287.0,1831,901.0,377,1154,3127,3571,2523,2197,0.0,3128,11.0,0,0,3,1991.0,413.0,5.1,1.85,232
3723,0,1354,28.0,77.0,0.0,73.0,1832,2000.0,221,166,3128,2448,2908,2198,1.0,3129,18.0,0,0,2,1999.0,804.0,5.0,1.33,122
3724,0,1355,95.0,134.0,3000.0,77.0,1107,205.0,256,1155,3129,11622,428,2199,1.0,3130,157.0,0,0,0,1997.0,130.0,7.2,1.85,1000
3726,0,1356,179.0,90.0,37.0,1000.0,192,11000.0,191,309,3130,74875,15710,106,1.0,3131,115.0,0,0,3,2011.0,3000.0,6.4,1.85,11000
3728,0,1357,22.0,104.0,0.0,498.0,1833,1000.0,191,81,3131,4345,2868,2200,9.0,3132,26.0,0,0,3,1998.0,597.0,5.6,1.85,575
3729,0,1140,92.0,95.0,596.0,697.0,1606,1000.0,492,439,2692,17333,3300,455,2.0,2693,153.0,0,0,3,2001.0,835.0,6.2,1.85,0
3730,0,1098,196.0,93.0,66.0,161.0,1834,1000.0,224,1023,3132,49948,1410,2201,0.0,3133,211.0,0,0,3,2014.0,200.0,6.1,1.85,14000
3731,0,898,9.0,106.0,23.0,467.0,1835,1000.0,292,1012,3133,5975,2840,2202,0.0,3134,33.0,3,0,3,2014.0,694.0,5.2,1.85,0
3732,0,922,31.0,109.0,148.0,426.0,1710,2000.0,256,1156,3134,6915,3843,1750,2.0,3135,209.0,0,0,3,1997.0,434.0,7.3,1.85,599
3733,0,1358,309.0,101.0,25.0,423.0,300,17000.0,256,211,3135,86077,19673,259,1.0,3136,195.0,0,0,0,2014.0,2000.0,7.5,1.85,45000
3736,0,1359,129.0,100.0,6.0,65.0,1836,935.0,687,1157,3136,22961,1327,2203,0.0,3137,291.0,0,0,3,1989.0,120.0,4.5,1.85,1000
3737,0,473,168.0,95.0,38.0,249.0,1338,567.0,205,825,3137,102071,1495,1419,3.0,3138,756.0,0,0,1,2002.0,312.0,6.6,1.85,5000
3738,0,1360,444.0,94.0,520.0,192.0,1693,11000.0,144,172,3138,108683,12306,2204,4.0,3139,561.0,0,0,3,2012.0,892.0,5.3,2.35,25000
3739,0,1361,123.0,93.0,13.0,141.0,1837,742.0,414,720,3139,20815,1227,1724,0.0,3140,335.0,0,0,3,1995.0,152.0,4.9,1.85,0
3740,0,117,173.0,106.0,0.0,19.0,1838,269.0,572,1158,3140,91377,361,2205,1.0,3141,385.0,3,34,3,2001.0,43.0,7.7,1.85,0
3741,0,218,246.0,99.0,1000.0,358.0,1839,605.0,449,1159,3141,395921,1686,153,6.0,3142,859.0,0,1,3,2004.0,427.0,8.0,2.35,19000
3742,0,1362,74.0,82.0,7.0,664.0,1840,1000.0,313,1160,3142,7904,4856,567,5.0,3143,113.0,0,0,0,2008.0,984.0,3.8,1.85,562
3743,0,1234,68.0,135.0,407.0,111.0,1841,11000.0,470,69,3143,23202,11400,2206,2.0,3144,173.0,0,0,3,1996.0,189.0,7.6,2.35,0
3744,0,746,144.0,88.0,27.0,101.0,1842,742.0,414,720,3144,29629,1136,2207,0.0,3145,374.0,0,0,3,1988.0,120.0,5.9,1.85,0
3745,0,1363,96.0,89.0,17.0,85.0,1843,690.0,398,860,3145,10624,1160,2208,0.0,3146,125.0,0,0,3,1986.0,190.0,6.2,2.35,0
3746,0,262,42.0,110.0,272.0,551.0,1024,801.0,191,802,3146,14995,2943,689,6.0,3147,87.0,0,0,3,1982.0,796.0,7.2,1.85,0
3747,0,1364,29.0,107.0,8.0,268.0,1844,926.0,539,348,3147,7973,2383,2209,0.0,3148,65.0,0,0,1,1983.0,400.0,6.3,1.85,0
3748,0,1365,228.0,86.0,17.0,205.0,1845,520.0,301,1161,3148,47227,1520,2210,0.0,3149,323.0,0,0,0,2011.0,270.0,5.2,1.33,0
3749,0,1366,195.0,91.0,19.0,260.0,773,968.0,191,332,3149,61151,2528,433,0.0,3150,134.0,0,0,3,2008.0,934.0,6.9,2.35,0
3750,0,1098,203.0,103.0,66.0,13.0,1846,155.0,3,1162,3150,48675,259,2211,0.0,3151,214.0,0,0,3,2015.0,78.0,6.8,1.85,16000
3754,0,1367,45.0,99.0,1000.0,409.0,205,849.0,16,617,3151,2326,2269,2212,1.0,3152,21.0,0,0,0,2009.0,578.0,6.1,1.85,738
3757,0,1368,29.0,82.0,99.0,44.0,1847,93.0,236,1163,3152,5164,315,2213,0.0,3153,65.0,0,0,1,2000.0,45.0,5.9,1.85,207
3758,0,1369,121.0,92.0,12.0,797.0,1848,3000.0,191,471,3153,40274,5668,2214,5.0,3154,324.0,0,0,0,2004.0,835.0,6.9,1.85,0
3759,0,1370,135.0,112.0,66.0,21.0,1849,150.0,569,1164,3154,24921,253,2215,2.0,3155,166.0,4,3,3,2003.0,28.0,7.7,2.35,0
3761,0,1371,56.0,90.0,23.0,560.0,1850,847.0,414,1165,3155,7319,3004,831,4.0,3156,131.0,0,0,3,2001.0,591.0,5.3,1.85,327
3763,0,1372,59.0,150.0,3.0,448.0,1126,859.0,191,1166,3156,21416,3942,2216,1.0,3157,198.0,0,0,0,1989.0,448.0,7.0,1.85,0
3765,0,1373,60.0,91.0,84.0,572.0,1851,1000.0,191,409,3157,9427,2691,2217,0.0,3158,79.0,0,0,3,1998.0,778.0,6.6,1.85,462
3767,0,45,81.0,95.0,4000.0,334.0,1455,4000.0,352,200,3158,15053,5245,2218,2.0,3159,165.0,0,0,3,2001.0,585.0,6.4,1.85,393
3768,0,71,415.0,97.0,0.0,372.0,1852,18000.0,363,10,3159,260607,19404,234,0.0,3160,485.0,0,1,3,2009.0,572.0,7.9,2.35,47000
3771,0,777,120.0,112.0,460.0,395.0,1241,990.0,256,219,3160,26720,2820,2219,0.0,3161,196.0,0,3,3,1997.0,900.0,7.7,2.35,920
3772,0,1374,195.0,122.0,22.0,32.0,1853,186.0,256,1167,3161,12411,416,2220,0.0,3162,89.0,4,8,0,2010.0,135.0,7.2,2.35,0
3773,0,1375,109.0,110.0,19.0,39.0,417,25000.0,191,8,3162,12233,25676,983,0.0,3163,89.0,0,0,0,2008.0,579.0,6.8,2.35,0
3775,0,15,93.0,108.0,0.0,88.0,978,14000.0,688,133,3163,50197,14574,2221,2.0,3164,265.0,0,2,3,1994.0,433.0,7.4,2.35,0
3776,0,1068,12.0,121.0,35.0,473.0,1854,4000.0,256,1067,3164,2047,6617,2222,0.0,3165,29.0,0,0,0,2015.0,849.0,4.6,2.35,0
3777,0,1376,155.0,97.0,7.0,939.0,1855,8000.0,191,156,3165,40305,10517,156,1.0,3166,86.0,0,0,3,2010.0,981.0,6.4,2.35,0
3778,0,531,81.0,116.0,52.0,102.0,1527,624.0,689,1168,3166,12366,1209,2223,2.0,3167,151.0,0,0,3,1998.0,385.0,7.0,1.85,507
3779,0,1025,204.0,94.0,122.0,360.0,330,23000.0,292,33,3167,281649,24994,1154,0.0,3168,458.0,0,10,3,2004.0,1000.0,7.7,2.35,21000
3780,0,1282,19.0,103.0,261.0,145.0,1856,722.0,144,1169,3168,3665,1201,1009,0.0,3169,39.0,0,0,3,1992.0,280.0,6.8,1.85,247
3781,0,1377,163.0,112.0,52.0,688.0,389,10000.0,690,113,3169,32382,12897,1992,1.0,3170,99.0,0,0,3,2014.0,963.0,7.0,2.35,13000
3782,0,1322,248.0,91.0,263.0,192.0,640,967.0,256,696,3170,40618,1582,1881,0.0,3171,144.0,0,0,0,2010.0,289.0,7.0,1.85,0
3783,0,1378,39.0,98.0,13.0,600.0,533,3000.0,598,471,3171,12675,5185,2224,1.0,3172,158.0,0,0,3,2003.0,971.0,6.3,1.85,0
3784,0,1379,322.0,95.0,57.0,233.0,1510,727.0,691,1170,3172,28845,1836,2225,0.0,3173,125.0,0,0,3,2015.0,442.0,7.1,2.35,10000
3787,0,447,83.0,91.0,0.0,65.0,1857,387.0,500,1171,3173,54478,648,2226,0.0,3174,184.0,0,0,3,1996.0,96.0,7.1,1.85,0
3788,0,789,37.0,97.0,18000.0,977.0,599,10000.0,161,382,3174,6632,13718,1359,3.0,3175,69.0,0,0,3,1996.0,1000.0,6.1,2.35,225
3793,0,1380,27.0,90.0,6.0,940.0,943,3000.0,16,181,3175,1560,4987,1404,0.0,3176,15.0,0,0,1,2008.0,1000.0,7.3,1.85,777
3795,0,1381,31.0,90.0,204.0,697.0,1042,1000.0,256,868,3176,1884,3207,2227,3.0,3177,28.0,0,0,3,1998.0,697.0,6.2,1.85,69
3798,0,199,133.0,90.0,0.0,15.0,1858,343.0,692,1172,3177,8824,408,2228,0.0,3178,108.0,0,0,3,2007.0,29.0,6.2,1.85,559
3799,0,1382,13.0,103.0,34.0,227.0,1859,811.0,674,412,3178,1207,1789,2229,0.0,3179,44.0,0,5,3,2004.0,522.0,3.3,2.35,40
3819,0,1383,99.0,113.0,44.0,4.0,1860,61.0,693,1173,3179,6183,92,2230,1.0,3180,27.0,24,12,3,2006.0,12.0,7.4,1.85,1000
3821,0,486,104.0,148.0,0.0,263.0,675,3000.0,256,213,3180,72443,3967,680,0.0,3181,309.0,0,0,3,1996.0,324.0,8.0,1.85,0
3823,0,1265,303.0,93.0,0.0,581.0,1861,1000.0,405,502,3181,138814,2990,777,0.0,3182,1516.0,0,0,3,2005.0,1000.0,5.9,2.35,0
3824,0,1013,122.0,94.0,187.0,427.0,825,1000.0,191,232,3182,11202,3690,874,0.0,3183,123.0,0,1,3,2005.0,887.0,6.8,2.35,750
3825,0,913,359.0,121.0,337.0,41.0,711,982.0,292,1174,3183,68211,1520,2231,0.0,3184,219.0,0,0,3,2011.0,463.0,7.4,2.35,14000
3826,0,1384,130.0,118.0,7.0,339.0,1862,968.0,198,1175,3184,4695,2545,2232,0.0,3185,69.0,0,0,3,1988.0,733.0,6.7,1.85,0
3829,0,589,159.0,101.0,365.0,14.0,1863,237.0,449,1176,3185,19234,302,2233,3.0,3186,258.0,0,0,6,1986.0,28.0,5.5,1.85,0
3831,0,985,440.0,90.0,0.0,428.0,319,33000.0,144,322,3186,83234,34779,2234,1.0,3187,475.0,0,16,3,2013.0,1000.0,5.7,1.85,30000
3837,0,1385,87.0,100.0,3.0,9.0,1864,74.0,99,1177,3187,6304,143,2235,1.0,3188,21.0,4,8,3,2010.0,52.0,7.2,1.85,0
3839,0,1386,121.0,97.0,4.0,577.0,1614,13000.0,256,355,3188,8867,15093,1112,1.0,3189,65.0,0,10,7,2007.0,1000.0,5.9,1.85,0
3841,0,596,45.0,96.0,37.0,542.0,1865,801.0,149,802,3189,87739,3113,1428,0.0,3190,133.0,0,0,3,1984.0,760.0,6.7,1.85,0
3843,0,35,84.0,117.0,179.0,239.0,1866,1000.0,99,829,3190,107923,1862,1288,4.0,3191,197.0,0,1,3,1994.0,398.0,7.1,1.66,0
3846,0,415,202.0,108.0,0.0,346.0,124,22000.0,256,89,3191,149528,26050,177,0.0,3192,454.0,0,0,3,2002.0,3000.0,7.7,2.35,0
3848,0,42,120.0,109.0,0.0,126.0,1867,3000.0,351,1178,3192,41138,3668,2236,0.0,3193,208.0,0,0,3,1996.0,441.0,7.4,1.85,2000
3849,0,116,234.0,102.0,0.0,167.0,228,1000.0,256,654,3193,573541,2235,2237,0.0,3194,1916.0,0,0,3,2000.0,1000.0,8.4,1.37,38000
3851,0,1387,35.0,115.0,98.0,4.0,1868,341.0,694,1179,3194,2412,371,2238,3.0,3195,40.0,3,10,0,1998.0,26.0,7.2,2.0,539
3854,0,763,283.0,133.0,219.0,701.0,1869,15000.0,201,39,3195,580999,17040,2239,1.0,3196,2110.0,0,0,3,2001.0,933.0,8.1,2.35,33000
3856,0,1388,54.0,122.0,4.0,3.0,1870,25.0,579,1180,3196,9171,48,2240,1.0,3197,68.0,12,22,3,1997.0,20.0,7.8,1.85,689
3857,0,1389,92.0,106.0,68.0,391.0,1871,835.0,500,296,3197,32357,2110,2241,0.0,3198,199.0,0,0,3,2002.0,601.0,6.8,1.85,3000
3859,0,1119,202.0,112.0,0.0,38.0,1872,717.0,144,965,3198,53508,907,2242,0.0,3199,131.0,18,14,3,2005.0,126.0,7.7,2.35,4000
3861,0,1390,54.0,99.0,0.0,798.0,84,26000.0,397,34,3199,29463,29325,2243,1.0,3200,84.0,0,1,3,2001.0,1000.0,6.5,1.85,0
3862,0,1391,98.0,110.0,143.0,76.0,1873,155.0,22,1181,3200,6919,398,794,0.0,3201,26.0,8,11,3,2006.0,96.0,7.3,2.35,528
3865,0,1392,138.0,104.0,0.0,329.0,415,14000.0,392,21,3201,30836,15860,737,1.0,3202,137.0,0,0,3,2009.0,1000.0,5.9,2.35,7000
3867,0,408,149.0,133.0,869.0,425.0,1874,888.0,256,1182,3202,680041,2176,2244,0.0,3203,760.0,0,0,3,1975.0,721.0,8.7,1.85,32000
3873,0,1393,111.0,112.0,63.0,422.0,47,2000.0,654,167,3203,16445,4810,2245,4.0,3204,99.0,0,1,3,2012.0,1000.0,6.1,2.35,0
3876,0,678,149.0,101.0,51.0,8.0,1875,446.0,436,541,3204,34232,497,2246,1.0,3205,346.0,0,2,0,2002.0,20.0,7.6,2.35,0
3879,0,92,256.0,111.0,456.0,394.0,118,20000.0,14,24,139,39975,21404,126,4.0,139,186.0,0,0,1,2015.0,559.0,5.8,2.35,24000
3883,0,255,232.0,104.0,335.0,16.0,1876,114.0,695,1183,3205,47097,206,2247,0.0,3206,310.0,25,24,3,2004.0,28.0,6.5,1.85,0
3884,0,413,63.0,112.0,277.0,327.0,742,1000.0,351,49,3206,41361,2412,956,0.0,3207,148.0,0,1,3,1992.0,530.0,7.3,2.35,0
3885,0,867,75.0,94.0,84.0,95.0,1877,110.0,149,1184,3207,31260,582,2248,0.0,3208,152.0,0,3,3,1981.0,95.0,6.2,1.85,0
3886,0,892,274.0,90.0,0.0,231.0,1330,648.0,405,1185,3208,17478,1951,2249,0.0,3209,159.0,0,0,3,2009.0,529.0,5.0,2.35,0
3888,0,541,265.0,101.0,0.0,11.0,68,19000.0,256,57,3209,321283,32015,2250,0.0,3210,1848.0,0,0,3,2003.0,13000.0,7.8,1.85,17000
3889,0,650,154.0,93.0,11000.0,629.0,1432,11000.0,119,669,3210,192940,12691,1742,0.0,3211,491.0,0,0,1,1977.0,636.0,8.1,1.37,0
3890,0,1394,44.0,152.0,309.0,132.0,1878,232.0,606,1186,3211,9456,825,2251,0.0,3212,107.0,0,0,7,1952.0,178.0,6.7,1.37,625
3891,0,17,314.0,150.0,0.0,748.0,129,23000.0,69,33,153,128694,26489,138,0.0,153,657.0,0,1,0,2014.0,892.0,6.1,2.35,51000
3892,0,11,153.0,112.0,395.0,80.0,810,13000.0,16,132,3212,71495,13707,2252,1.0,3213,522.0,0,0,3,2001.0,595.0,7.1,2.35,0
3893,0,1395,256.0,95.0,9.0,428.0,1879,584.0,661,1087,3213,30219,1885,2253,2.0,3214,200.0,0,0,0,2015.0,430.0,5.6,2.35,22000
3894,0,1396,123.0,111.0,81.0,687.0,655,12000.0,16,72,3214,93894,14823,2254,0.0,3215,286.0,0,0,3,1995.0,898.0,7.6,1.66,0
3898,0,47,149.0,91.0,357.0,326.0,1880,3000.0,57,571,3215,27198,4807,2255,1.0,3216,131.0,0,0,3,2015.0,465.0,4.6,2.35,8000
3901,0,1397,323.0,106.0,450.0,712.0,1881,14000.0,191,152,3216,110616,18645,2256,1.0,3217,291.0,0,0,3,2010.0,3000.0,7.1,1.85,16000
3902,0,446,172.0,93.0,0.0,133.0,972,355.0,307,1187,3217,73501,837,2257,0.0,3218,333.0,0,0,3,1988.0,151.0,7.3,2.35,27000
3905,0,1398,161.0,93.0,8.0,400.0,980,45000.0,313,391,3218,13506,46868,2258,0.0,3219,68.0,0,8,0,2013.0,541.0,4.0,2.35,0
3906,0,719,548.0,165.0,0.0,127.0,1882,230.0,256,1188,3219,266020,673,2259,0.0,3220,836.0,0,0,3,2014.0,193.0,8.0,1.85,92000
3907,0,650,177.0,96.0,11000.0,405.0,448,19000.0,603,57,3220,66840,20132,2068,0.0,3221,248.0,0,1,0,2006.0,427.0,6.7,1.85,0
3908,0,23,230.0,119.0,13000.0,567.0,212,1000.0,17,144,272,177729,2776,240,0.0,272,1368.0,0,0,0,2001.0,658.0,5.7,2.35,0
3909,0,1399,27.0,93.0,69.0,69.0,1883,522.0,149,1189,3221,5612,955,2260,2.0,3222,38.0,0,0,3,2001.0,231.0,4.6,1.85,842
3910,0,1399,22.0,82.0,69.0,585.0,708,939.0,149,513,3222,1415,3354,755,1.0,3223,10.0,0,0,3,2000.0,706.0,4.0,1.85,118
3911,0,936,157.0,101.0,47.0,407.0,1133,658.0,696,307,3223,28714,3086,1393,1.0,3224,215.0,0,0,3,2003.0,636.0,7.0,2.35,762
3913,0,1400,125.0,81.0,5.0,710.0,133,49000.0,172,82,3224,13086,50831,2065,0.0,3225,156.0,0,0,3,2006.0,780.0,5.9,1.85,576
3915,0,517,160.0,107.0,0.0,255.0,1165,798.0,224,699,1805,16411,2537,1368,2.0,1805,136.0,0,0,3,2010.0,374.0,4.8,2.35,0
3916,0,543,300.0,105.0,171.0,143.0,1884,382.0,142,1190,3225,120189,954,2261,0.0,3226,308.0,3,10,3,2007.0,273.0,7.5,2.35,11000
3917,0,1401,69.0,86.0,89.0,511.0,1150,986.0,209,1191,3226,14621,4073,2262,2.0,3227,48.0,0,0,3,2014.0,713.0,4.7,1.85,0
3918,0,1402,143.0,110.0,675.0,968.0,682,16000.0,99,747,3227,44339,19928,285,2.0,3228,425.0,0,0,3,2002.0,977.0,6.7,1.85,0
3921,0,1403,51.0,110.0,99.0,960.0,498,4000.0,209,106,3228,78241,7921,2263,6.0,3229,177.0,0,0,3,1995.0,975.0,6.7,1.85,0
3922,0,941,163.0,104.0,30.0,296.0,1885,769.0,99,985,3229,67949,2251,2264,1.0,3230,390.0,0,0,3,2002.0,413.0,7.1,1.85,15000
3923,0,1404,52.0,96.0,2.0,0.0,1886,960.0,697,697,3230,3611,972,2265,1.0,3231,62.0,0,0,3,2003.0,12.0,2.7,1.85,131
3924,0,74,40.0,110.0,0.0,237.0,1167,721.0,256,475,3231,10073,1966,2266,0.0,3232,78.0,0,0,3,1988.0,246.0,7.3,1.85,816
3925,0,1112,50.0,84.0,378.0,611.0,49,925.0,149,151,3232,22697,3559,1756,0.0,3233,202.0,0,0,3,1996.0,729.0,7.6,1.85,0
3926,0,1405,45.0,94.0,24.0,545.0,703,834.0,149,313,3233,4377,2662,1475,3.0,3234,85.0,0,0,3,1999.0,625.0,5.8,1.85,309
3927,0,370,121.0,93.0,131.0,90.0,1887,497.0,299,643,3234,16224,776,1146,1.0,3235,76.0,0,0,3,2007.0,113.0,6.5,2.55,830
3928,0,1406,114.0,96.0,101.0,71.0,1888,730.0,191,86,3235,18762,1208,908,0.0,3236,91.0,0,0,3,2005.0,394.0,6.6,2.35,708
3930,0,1407,116.0,101.0,21.0,161.0,1889,420.0,12,1192,3236,20275,1215,2267,0.0,3237,151.0,0,1,1,2005.0,291.0,6.9,1.85,0
3931,0,1408,115.0,102.0,330.0,0.0,1890,48.0,291,1193,3237,22457,48,2268,0.0,3238,69.0,26,0,0,2011.0,0.0,8.5,2.35,26000
3932,0,1409,15.0,87.0,101.0,324.0,1891,721.0,12,1131,3238,2308,1700,2269,0.0,3239,35.0,0,0,3,1987.0,576.0,4.8,1.85,550
3935,0,1410,41.0,99.0,60.0,444.0,1892,979.0,292,140,3239,8535,3130,1320,4.0,3240,113.0,0,0,3,2002.0,665.0,7.0,1.85,872
3936,0,1396,31.0,106.0,81.0,687.0,1267,2000.0,256,42,3240,2877,4343,2254,0.0,3241,70.0,0,0,3,1999.0,811.0,5.4,1.78,111
3938,0,450,232.0,117.0,234.0,221.0,933,12000.0,256,72,3241,36494,13607,2270,2.0,3242,118.0,0,0,3,2013.0,1000.0,6.9,2.35,11000
3939,0,1411,43.0,99.0,13.0,159.0,1893,419.0,300,1194,3242,6705,975,2271,3.0,3243,53.0,0,1,1,1997.0,254.0,6.6,2.35,167
3940,0,191,68.0,102.0,212.0,195.0,1894,10000.0,413,382,3243,2705,11083,2272,0.0,3244,38.0,0,0,3,1987.0,633.0,5.9,1.85,314
3941,0,1412,51.0,85.0,0.0,209.0,1895,945.0,698,1195,3244,4617,2282,2273,1.0,3245,93.0,0,4,8,2000.0,774.0,6.3,1.85,614
3942,0,724,33.0,86.0,8.0,428.0,401,759.0,149,611,3245,2133,2805,1652,1.0,3246,31.0,0,1,3,1999.0,638.0,6.3,1.85,182
3944,0,1413,109.0,106.0,0.0,67.0,1896,617.0,161,1196,3246,34224,916,2274,0.0,3247,137.0,0,0,3,2010.0,163.0,7.0,2.35,10000
3945,0,262,34.0,103.0,272.0,70.0,391,736.0,149,1197,3247,1398,1403,1373,4.0,3248,26.0,0,0,3,2000.0,450.0,6.3,1.85,132
3947,0,798,141.0,112.0,105.0,748.0,658,18000.0,16,47,3248,23334,25269,138,0.0,3249,87.0,0,4,3,2013.0,6000.0,6.2,2.35,0
3949,0,1414,64.0,113.0,58.0,9.0,1897,331.0,191,1198,3249,9913,387,2275,1.0,3250,38.0,3,10,3,2002.0,27.0,7.7,1.85,0
3950,0,1415,215.0,98.0,53.0,65.0,1898,530.0,52,1199,3250,34263,1038,2276,1.0,3251,141.0,0,0,3,2010.0,238.0,6.5,2.35,0
3952,0,542,12.0,92.0,19.0,599.0,896,18000.0,107,60,3251,1686,20135,807,1.0,3252,28.0,0,0,3,1997.0,759.0,5.8,1.85,161
3953,0,1416,70.0,106.0,19.0,9.0,1899,585.0,256,1110,3252,1738,629,2277,2.0,3253,10.0,22,35,8,2014.0,29.0,6.1,2.35,278
3970,0,1417,157.0,226.0,149.0,248.0,1900,503.0,145,1200,3253,215340,1862,2278,1.0,3254,706.0,0,0,2,1939.0,384.0,8.2,1.37,16000
3971,0,1418,31.0,104.0,10.0,196.0,1901,507.0,107,1201,3254,1177,1281,2279,0.0,3255,10.0,0,1,0,2014.0,236.0,6.0,2.35,0
3972,0,1419,53.0,152.0,541.0,288.0,1902,773.0,699,575,3255,5294,2888,2280,2.0,3256,67.0,0,0,4,1965.0,575.0,6.8,2.35,251
3974,0,1420,21.0,107.0,24.0,83.0,1903,277.0,700,1202,3256,3167,731,2281,0.0,3257,90.0,0,0,11,1950.0,244.0,7.0,1.37,456
3977,0,1421,78.0,95.0,89.0,388.0,988,963.0,500,288,3257,31836,2658,1819,0.0,3258,90.0,0,3,3,2009.0,654.0,6.8,2.35,0
3978,0,1422,41.0,102.0,136.0,48.0,1904,89.0,701,1203,3258,3258,282,2282,0.0,3259,54.0,0,0,4,1948.0,78.0,7.1,1.37,359
3979,0,1423,61.0,99.0,29.0,64.0,1905,117.0,256,1204,3259,3579,298,949,2.0,3260,14.0,0,38,3,2009.0,64.0,6.9,2.35,0
3980,0,904,112.0,109.0,13.0,480.0,588,3000.0,191,74,3260,17770,5977,618,0.0,3261,172.0,0,1,3,2006.0,796.0,6.9,1.85,0
3981,0,421,349.0,113.0,174.0,767.0,262,14000.0,79,21,1153,210548,17151,926,3.0,1153,332.0,0,1,0,2011.0,902.0,6.9,2.35,29000
3984,0,1019,122.0,91.0,11.0,121.0,548,1000.0,491,353,3261,82232,2323,2283,3.0,3262,174.0,0,1,3,1997.0,891.0,7.2,1.85,0
3985,0,1424,134.0,88.0,104.0,318.0,1906,628.0,149,1205,3262,160281,2726,2284,0.0,3263,427.0,0,0,1,1980.0,575.0,7.8,1.85,16000
3987,1,258,20.0,97.0,473.0,624.0,1601,826.0,191,570,3263,74626,3455,2285,1.0,3264,157.0,0,0,3,1995.0,723.0,7.3,1.85,8000
3988,0,229,28.0,97.0,117.0,556.0,1907,851.0,161,92,3264,39508,3036,2286,2.0,3265,96.0,0,0,3,1993.0,582.0,7.5,1.85,0
3990,0,1425,95.0,85.0,10.0,178.0,579,3000.0,471,584,3265,15956,3617,2287,0.0,3266,118.0,0,0,3,1987.0,273.0,6.0,1.85,1000
3996,0,1426,425.0,92.0,22.0,159.0,1908,648.0,398,1185,3266,66483,1122,2271,0.0,3267,452.0,0,0,3,2015.0,191.0,6.8,1.66,43000
3997,0,1427,19.0,93.0,0.0,78.0,1909,625.0,149,1206,3267,1721,987,2288,2.0,3268,38.0,0,0,3,1998.0,118.0,3.9,1.85,280
3998,0,1428,43.0,96.0,0.0,111.0,1910,385.0,99,1207,3268,13949,995,2289,2.0,3269,98.0,0,0,3,1996.0,356.0,6.1,1.85,453
3999,1,107,127.0,105.0,386.0,248.0,1911,3000.0,107,223,3269,24977,4238,2290,2.0,3270,229.0,0,0,3,1998.0,258.0,7.5,2.35,0
